"section","url","title","published_date","content","clean_title","clean_content"
"politics","https://www.risingbd.com/english/politics/news/111277","Chief Adviser arrives in China","26/03/2025","Chief Adviser Professor Muhammad Yunus arrived in China on Wednesday to join the Boao Forum for Asia (BFA) conference. A special flight carrying the Chief Adviser and entourage arrived in Qionghai Boao International Airport in Hainan at about 4:15pm (Bangladesh Standard Time), Chief Adviser's Deputy Press Secretary Abul Kalam Azad told newsmen. On his arrival, Bangladesh Ambassador to China Md Nazmul Islam and the Vice Governor of the Hainan Province received the Chief Adviser at the airport. Prof Yunus will address the Boao Forum for Asia (BFA) conference tomorrow, focusing on the changing role of Asia in the world. On the sidelines of the forum, he is expected to have meetings with chief executive officers (CEOs) of giant global and Chinese firms. The first bilateral meeting between Prof Yunus and Chinese President Xi Jinping will be held in Beijing on March 28 where issues related to bilateral interest will be discussed. On March 29, Prof Yunus will deliver a lecture at Peking University (PKU) and the university will confer an honorary doctorate degree on the Bangladesh chief adviser. He will hold talks with Chinese hospital chains to invite them to explore business potential and set up hospitals in Bangladesh under joint venture initiatives. NativeClick Ads He is scheduled to return home on March 29.","chief advis arriv china","chief advis professor muhammad yunu arriv china wednesdai join boao forum asia bfa confer special flight carri chief advis entourag arriv qionghai boao intern airport hainan pm bangladesh standard time chief advis deputi press secretari abul kalam azad tell newsman arriv bangladesh ambassador china md nazmul islam vice governor hainan provinc receiv chief advis airport prof yunu will address boao forum asia bfa confer tomorrow focus chang role asia world sidelin forum expect meet chief execut offic ceo giant global chine firm first bilater meet prof yunu chine presid xi jinp will hold beij march issu relat bilater interest will discuss march prof yunu will deliv lectur peke univers pku univers will confer honorari doctor degre bangladesh chief advis will hold talk chine hospit chain invit explor busi potenti set hospit bangladesh joint ventur initi nativeclick ad schedul return home march"
"politics","https://www.risingbd.com/english/politics/news/111278","5 Eid jamaats to be held at Baitul Mukarram","26/03/2025","Five Eid jamaats (congregations) will be held at the Baitul Mukarram National Mosque on the day of Eid-ul-Fitr. According to a press release of an Islamic Foundation, the first Eid jamaat will be held at 7am. The second will take place at 8am while the third one at 9am and the fourth one at 10am. The last Eid jamaat will be held at 10:45am. Baitul Mukarram National Mosque's Pesh Imam Hafez Mufti Maulana Muhibbullahil Baki will lead the first congregation while the second congregation will be led by senior Pesh Imam Hafez Mufti Maulana Mizanur Rahman. Islamic Foundation Muhaddis Dr Maulana Mufti Waliur Rahman Khan will lead the third Eid jamaat while the fourth one will be conducted by Islamic Foundation's Dr Mushtaq Ahmed. Islamic Foundation Mufti Md Abdullah will lead the fifth and last congregation of the Eid-ul-Fitr at the national mosque. If any imam cannot conduct the Eid jamaat, Islamic Foundation deputy director Maulana Md Jakir Hossain will lead the congregation.","eid jamaat hold baitul mukarram","five eid jamaat congreg will hold baitul mukarram nation mosqu dai eidulfitr accord press releas islam foundat first eid jamaateislami will hold 2 will take place 3 on 4 on last eid jamaateislami will hold baitul mukarram nation mosqu pesh imam hafez mufti maulana muhibbullahil baki will lead first congreg 2 congreg will lead senior pesh imam hafez mufti maulana mizanur rahman islam foundat muhaddi dr maulana mufti waliur rahman khan will lead 3 eid jamaateislami 4 on will conduct islam foundat dr mushtaq ahm islam foundat mufti md abdullah will lead 5 last congreg eidulfitr nation mosqu imam conduct eid jamaateislami islam foundat deputi director maulana md jakir hossain will lead congreg"
"politics","https://www.risingbd.com/english/politics/news/111279","Yunus wanted to visit India before China","26/03/2025","Chief Adviser of the interim government of Bangladesh Professor Muhammad Yunus desired to travel to India before visiting China but Dhaka’s request for the visit did not elicit a “positive” Indian response. Shafiqul Alam, Press Secretary to Mr. Yunus, said this to The Hindu on Tuesday (March 24, 2025). The Press Secretary said the Chief Adviser will hold a meeting with President Xi Jinping and pitch Bangladesh as a destination for Chinese investments especially in the manufacturing sector. “We in fact, showed our interest and asked the Indian side as early as in December last year for a bilateral visit of Chief Adviser Prof Yunus to India. This was done weeks before his visit to China was finalised. Unfortunately, we didn’t receive a positive response,” said Mr. Alam explaining that Mr. Yunus seeks warm bilateral ties with India. Mr. Yunus is the second leader from South Asia to be hosted in China in four months. Nepal’s Prime Minister K. P. Sharma Oli travelled to China in December 2024 for a four day visit. Source: The Hindu","yunu want visit india china","chief advis interim governmentern bangladesh professor muhammad yunu desir travel india visit china dhaka’ request visit elicit posit indian respons shafiqul alam press secretari mr yunu say hindu tuesdai march press secretari say chief advis will hold meet presid xi jinp pitch bangladesh destin chine invest especi manufactur sector fact show interest ask indian side earli decemb last year bilater visit chief advis prof yunu india do week visit china finalis unfortun didn’t receiv posit respons say mr alam explain mr yunu seek warm bilater ti india mr yunu 2 leader south asia host china four month nepal’ prime minist k p sharma oli travel china decemb four dai visit sourc hindu"
"politics","https://www.risingbd.com/english/politics/news/111280","Rohingya crisis: UNGA adopts resolution on high-level conference ","26/03/2025","The United Nations General Assembly (UNGA) has adopted a resolution on the scope, modalities, format, and organisation of the high-level conference on the situation of Rohingya Muslims and other minorities in Myanmar. According to a press release of Chief Adviser’s Press Wing on Wednesday said the high-level conference will be held under the sponsorship of Malaysia and Finland. During a discussion on Tuesday, the Permanent Representative of Bangladesh, Ambassador Md Salahuddin Noman Choudhury, intervened during the open debate session and proposed a vote on this resolution, as Russia had proposed several amendments that Bangladesh did not accept, the press release said. The President of the General Assembly convened the vote, and the resolution was adopted with 141 votes in favour. There was no vote against the resolution. However, 10 countries abstained from voting. The adoption of this resolution is a significant landmark in resolving the Rohingya issue in the future, as it comes at a time when Dhaka is planning to organise a special summit on the Rohingya crisis in New York in September.","rohingya crisi unga adopt resolut highlevel confer","unit nation gener assembli unga adopt resolut scope modal format organis highlevel confer situat rohingya muslim minor myanmar accord press releas chief adviser’ press wing wednesdai say highlevel confer will hold sponsorship malaysia finland discuss tuesdai perman repres bangladesh ambassador md salahuddin noman choudhuri interven open debat session propos vote resolut russia propos sever amend bangladesh accept press releas say presid gener assembli conven vote resolut adopt vote favour vote resolut howev countri abstain vote adopt resolut signific landmark resolv rohingya issu futur come time dhaka plan organis special summit rohingya crisi new york septemb"
"politics","https://www.risingbd.com/english/politics/news/111281","Country will lag behind if edn & health neglected: Dr Bidhan","26/03/2025","Primary and Mass Education Adviser Prof Dr Bidhan Ranjon Ray Poddar has said the country will lag behind if the education and health sectors are neglected. The adviser said this at a discussion at the Primary Teachers Training Institute in city's Mirpur area on Wednesday. “The health as a subject should not be a choice, it must be a right and the education as a subject should be universal and right,” he said. The ministry of Primary and Mass Education organized the discussion marking the great Independence and National Day-2025. “The issue of health and education is recognized by our Constitution so that theses should be executed in practical life,” Prof Bidhan said, adding, “There is no alternative to health and education if we really want to build our country as happy and prosperous one.” With secretary to the Primary and Mass Education Ministry Abu Taher Md Masud Rana in the chair, the discussion was addressed, among others, by Director General (DG) of the Compulsory Primary Education Inspection Unit and Additional Secretary of the ministry Md Sakhawat Hossain, DG, Primary Education Directorate Abu Nur Md Shamsuzzaman, Additional Director General (ADG) of the directorate Atiqur Rahman, DG, Non-Formal Education Bureau Deb Brato Chakraborty, Director, Children Welfare Trust Suraiya Khan and PTI Instructor Abu Bakar Siddiq. Citing the example of China, Dr Bidhan said that China has economically developed enough as they laid emphasis on education and the people's health. These two subjects are not for a particular section of the people rather it's the properties of the state and the people.","countri will lag behind edn health neglect dr bidhan","primari mass educ advis prof dr bidhan ranjon rai poddar say countri will lag behind educ health sector neglect advis say discuss primari teacher train institut citi mirpur area wednesdai health subject choic must right educ subject univers right say ministri primari mass educ organ discuss mark great independ nation dai issu health educ recogn constitut this execut practice life prof bidhan say ad altern health educ realli want build countri happi prosper on secretari primari mass educ ministri abu taher md masud rana chair discuss address among other director gener dg compulsori primari educ inspect unit addit secretari ministri md sakhawat hossain dg primari educ director abu nur md shamsuzzaman addit director gener adg director atiqur rahman dg nonform educ bureau deb brato chakraborti director child welfar trust suraiya khan pti instructor abu bakar siddiq cite exampl china dr bidhan say china econom develop enough lay emphasi educ peopl health two subject particular section peopl rather properti state peopl"
"politics","https://www.risingbd.com/english/politics/news/111282","US govt agency recommends blacklisting India","26/03/2025","The US Commission on International Religious Freedom (USCIRF) has urged the White House to designate India as a “country of particular concern,” and impose targeted sanctions on RAW, India’s external spy service, for gross violations of religious minority rights. The Indian government, run by Hindu nationalist BJP party, has been engaging in and tolerating systematic, ongoing, and egregious religious freedom violations, says the USCIRF report released late Tuesday. In the run up to the general elections in June 2024, the ruling party used hateful rhetoric as well as disinformation against Muslims and other minorities to gather votes from the Hindu majority. The malpractice fueled vigilante and arbitrary communal attacks both before and after the elections. Upon election, the BJP-run government exploited laws to also target human rights activists, civil society members and journalists, many a times for speaking on behalf of the religious minorities. Numerous building authorities, including the Delhi Development Authority, took steps for the demolition and seizure of minority assets. The Ram Temple was built a razed mosque, and consecration of the temple was followed by a series of minority attacks, the report notes. BJP-run federal government and its provincial allies also arbitrarily passed anti-conversion laws. RAW agents engaged in targeted attacks on religious minorities, particularly Sikhs, in foreign lands. One US citizen was assassinated in New York in 2023, allegedly during a RAW operation.","u govern agenc recommend blacklist india","u commiss intern religi freedom uscirf urg white hous design india countri particular concern impos target sanction raw india’ extern spy servic gross violat religi minor right indian governmentern run hindu nationalist bjp parti engag toler systemat ongo egregi religi freedom violat sai uscirf report releas late tuesdai run gener elect june rule parti us hate rhetor good disinform muslim minor gather vote hindu major malpractic fuel vigilant arbitrari commun attack elect upon elect bjprun governmentern exploit law also target human right activist civil societi member journalist mani time speak behalf religi minor numer build author includ delhi develop author take step demolit seizur minor asset ram templ build raze mosqu consecr templ follow seri minor attack report note bjprun feder governmentern provinci alli also arbitrarili pass anticonvers law raw agent engag target attack religi minor particularli sikh foreign land on u citizen assassin new york allegedli raw oper"
"politics","https://www.risingbd.com/english/politics/news/111283","One killed in BNP factional clash in Mirsharai","26/03/2025","A man was killed and several others were injured in a clash between two BNP factions in Baraiyarhat municipality under Mirsharai upazila of Chattogram on Wednesday afternoon. The deceased was identified as Md Javed, 45. The conflict arose between two groups over the formation of new committees, resulting in Javed’s death at the scene and injuries to several others. The injured are currently receiving treatment at the Mirsharai Upazila Health Complex.","on kill bnp faction clash mirsharai","man kill sever other injur clash two bnp faction baraiyarhat municip mirsharai upazila chattogram wednesdai afternoon deceas identifi md jave conflict aros two group format new committe result javed’ death scene injuri sever other injur current receiv treatment mirsharai upazila health complex"
"politics","https://www.risingbd.com/english/politics/news/111284","Bangladesh wants China as a good friend: Press Secretary","26/03/2025","Chief Adviser Professor Muhammad Yunus arrived in China to join the Boao Forum for Asia (BFA) conference on Wednesday. A special flight carrying the Chief Adviser and entourage arrived in Qionghai Boao International Airport in Hainan at about 4:15pm (Bangladesh Standard Time). On his arrival, Bangladesh Ambassador to China Md Nazmul Islam and the Vice Governor of the Hainan Province received the Chief Adviser at the airport. In an interview with CGTN, Chief Adviser’s Press Secretary Shafiqul Alam said Bangladesh is committed to deepening relations with China. The Press Secretary expressed this hope before the Boao Forum for Asia (BFA) conference to be held from Tuesday to Friday.","bangladesh want china good friend press secretari","chief advis professor muhammad yunu arriv china join boao forum asia bfa confer wednesdai special flight carri chief advis entourag arriv qionghai boao intern airport hainan pm bangladesh standard time arriv bangladesh ambassador china md nazmul islam vice governor hainan provinc receiv chief advis airport interview cgtn chief adviser’ press secretari shafiqul alam say bangladesh commit deepen relat china press secretari express hope boao forum asia bfa confer hold tuesdai fridai"
"politics","https://www.risingbd.com/english/politics/news/111285","Chief Adviser to address BFA conference in China today","27/03/2025","Chief Adviser Professor Muhammad Yunus will speak at the Boao Forum for Asia (BFA) conference today (March 27). The Chief Adviser will address the opening plenary of the Boao Forum for Asia Annual Conference 2025 around 11:30am local time, Chief Adviser’s Deputy Press Secretary Abul Kalam Azad said. Prime Minister of Lao PDR Sonexay Siphandone, Executive Vice Premier of the State Council of China Ding Xuexiang, Chairman of Boao Forum Asia Ban Ki-moon and its Secretary General Zhang Jun will also speak at the session at BFA International Convention Center in Hainan. Director General of Food and Agriculture Organization (FAO) Qu Dongyu will call on the Bangladesh chief adviser at 2 pm local time today. Prof Yunus and former Secretary General of the United Nations Ban Ki-moon will hold a bilateral meeting. Besides, the Deputy Prime Minister of Russia will call on the Bangladesh chief adviser today. Prof Yunus arrived in China today on a four-day official tour. “A special flight carrying the Chief Adviser and his entourage members arrived in Qionghai Boao International Airport in Hainan at about 4:15pm (Bangladesh Standard Time). NativeClick Ads On his arrival, Bangladesh Ambassador to China Md Nazmul Islam and the Vice Governor of the Hainan Province received the Chief Adviser at the airport. On the sidelines of the forum, he is expected to have meetings with chief executive officers (CEOs) of giant global and Chinese firms. The first bilateral meeting between Prof Yunus and Chinese President Xi Jinping will be held in Beijing on March 28 where issues related to bilateral interest will be discussed. On March 29, Prof Yunus will deliver a lecture at Peking University (PKU) and the university will confer an honorary doctorate degree on the Bangladesh chief adviser. He will hold talks with Chinese hospital chains to invite them to explore business potential and set up hospitals in Bangladesh under joint venture initiatives. The Chief Adviser is expected to return home on March 29.","chief advis address bfa confer china todai","chief advis professor muhammad yunu will speak boao forum asia bfa confer todai march chief advis will address open plenari boao forum asia annual confer around local time chief adviser’ deputi press secretari abul kalam azad say prime minist lao pdr sonexai siphandon execut vice premier state council china ding xuexiang chairman boao forum asia ban kimoon secretari gener zhang jun will also speak session bfa intern convent center hainan director gener food agricultur organ fao qu dongyu will call bangladesh chief advis prime minist local time todai prof yunu former secretari gener unit nation ban kimoon will hold bilater meet besid deputi prime minist russia will call bangladesh chief advis todai prof yunu arriv china todai fourdai offici tour special flight carri chief advis entourag member arriv qionghai boao intern airport hainan pm bangladesh standard time nativeclick ad arriv bangladesh ambassador china md nazmul islam vice governor hainan provinc receiv chief advis airport sidelin forum expect meet chief execut offic ceo giant global chine firm first bilater meet prof yunu chine presid xi jinp will hold beij march issu relat bilater interest will discuss march prof yunu will deliv lectur peke univers pku univers will confer honorari doctor degre bangladesh chief advis will hold talk chine hospit chain invit explor busi potenti set hospit bangladesh joint ventur initi chief advis expect return home march"
"politics","https://www.risingbd.com/english/politics/news/111286","Trump for strengthening relations on Independence Day","27/03/2025","US President Donald Trump has greeted Chief Adviser Professor Muhammad Yunus and people of Bangladesh on the occasion of Independence Day. In his greeting message, the US President spoke of strengthening relations between the two countries. “On behalf of the American people, I wish you and the people of Bangladesh a happy Independence Day. This time of transition presents an opportunity for the people of Bangladesh to build capacity for democracy, economic progress, and enhanced security,” he said in a message sent to the Bangladesh chief adviser. Trump said the United States looks forward to continuing our partnership in this coming decisive year. “I am confident that we can advance our bilateral economic development while we strengthen our relationship and work together on promoting regional security in the Indo-Pacific,” he said. “On the occasion of this Independence Day celebration, please accept my sincere best wishes to you and the people of Bangladesh,” the US President added.","trump strengthen relat independ dai","u presid donald trump greet chief advis professor muhammad yunu peopl bangladesh occas independ dai greet messag u presid speak strengthen relat two countri behalf american peopl wish peopl bangladesh happi independ dai time transit present opportun peopl bangladesh build capac democraci econom progress enhanc secur say messag send bangladesh chief advis trump say unit state look forward continu partnership come decis year confid can advanc bilater econom develop strengthen relationship work togeth promot region secur indopacif say occas independ dai celebr plea accept sincer good wish peopl bangladesh u presid ad"
"politics","https://www.risingbd.com/english/politics/news/111287","Verdict in graft case against GK Shamim today","27/03/2025","A Dhaka court will announce today the judgment in a case filed by the Anti-Corruption Commission (ACC) against expelled Jubo League leader SM Golam Kibria Shamim, known as GK Shamim, and his mother Ayesha Akhter over amassing illegal wealth worth Tk 297 crore. Judge Md Rabiul Alam of the Special Judge’s Court-4 of Dhaka is scheduled to announce the verdict on Thursday (March 27). Court’s bench assistant Belal Hossain revealed the information. Earlier on March 23, the court fixed March 27 for pronouncing judgment in the graft case after the hearing. Md. Salahuddin, Deputy Director of ACC Integrated District Office-1 filed the case on October 21, 2019, for amassing illegal wealth of Tk 297.8 crore.","verdict graft case gk shamim todai","dhaka court will announc todai judgment case file anticorrupt commiss acc expel jubo leagu leader sm golam kibria shamim know gk shamim mother ayesha akhter amass illeg wealth worth tk crore judg md rabiul alam special judge’ court dhaka schedul announc verdict thursdai march court’ bench assist belal hossain reveal inform early march court fix march pronounc judgment graft case hear md salahuddin deputi director acc integr district offic file case octob amass illeg wealth tk crore"
"politics","https://www.risingbd.com/english/politics/news/111288","GK Shamim jailed for 5.5 years in graft case","27/03/2025","A Dhaka court has sentenced expelled Jubo League leader SM Golam Kibria Shamim, known as GK Shamim, to five and a half years in jail in a case filed by the Anti-Corruption Commission (ACC) against him over amassing illegal wealth worth Tk 297 crore. Judge Md Rabiul Alam of the Special Judge’s Court-4 of Dhaka announced the verdict on Thursday (March 27). The court also fined GK Shamim Tk 1 lakh, in default of which, he will have to suffer three months more in jail. The court has ordered to confiscate illegally acquired movable and immovable assets worth Tk 297,39,12,790 in favour of the state. Meanwhile, the court acquitted his mother Ayesha Akter of the case as the charges brought against her was not proved. Md. Salahuddin, Deputy Director of ACC Integrated District Office-1 filed the case against GK Shamim and his mother on October 21, 2019, for amassing illegal wealth of Tk 297.8 crore. The case was investigated by ACC Deputy Director Md Salahuddin, who submitted the charge sheet on January 17, 2021. Subsequently, the court framed charges against the accused on October 18, 2022. NativeClick Ads","gk shamim jail year graft case","dhaka court sentenc expel jubo leagu leader sm golam kibria shamim know gk shamim five half year jail case file anticorrupt commiss acc amass illeg wealth worth tk crore judg md rabiul alam special judge’ court dhaka announc verdict thursdai march court also fine gk shamim tk lakh default will suffer three month jail court order confisc illeg acquir movabl immov asset worth tk favour state meanwhil court acquit mother ayesha akter case charg bring prove md salahuddin deputi director acc integr district offic file case gk shamim mother octob amass illeg wealth tk crore case investig acc deputi director md salahuddin submit charg sheet januari subsequ court frame charg accus octob nativeclick ad"
"politics","https://www.risingbd.com/english/politics/news/111289","2.79C collected in tolls as 33,766 vehicles cross Jamuna Bridge in 24hrs","27/03/2025","The number of vehicles plying the Dhaka-Tangail highway has increased as Eid draws nearer, with people in a rush to go to their hometowns or villages in northern Bangladesh to spend the holidays with their near and dear ones. Over the last 24 hours, 33,766 vehicles crossed the Jamuna Bridge, generating a toll revenue of Tk2,78,99,900. Ahsanul Kabir Pavel, executive engineer of the Bangladesh Bridge Authority’s Jamuna Bridge Site Office, confirmed the information on Thursday (March 27) morning. The Jamuna Bridge authorities reported that from Tuesday midnight to Wednesday midnight, a total of 33,766 vehicles crossed the bridge. Among them, 18,239 vehicles were heading towards the northern region, generating a toll revenue of Tk1,38,48,450 according to the authorities. Meanwhile, 15,527 vehicles travelled towards Dhaka, contributing to a toll collection of Tk1,40,51,450, they said. Ahsanul Kabir Pavel, executive engineer of the Bangladesh Bridge Authority’s Jamuna Bridge Site Office, said that 18 toll booths, including nine on each side, are facilitating vehicle crossings during the Eid journey. Among these, four booths on each side are designated for motorcycles, he added. NativeClick Ads","c collect toll vehicl cross jamuna bridg hr","numb vehicl ply dhakatangail highwai increas eid draw near peopl rush go hometown villag northern bangladesh spend holidai near dear on last hour vehicl cross jamuna bridg gener toll revenu tk ahsanul kabir pavel execut engin bangladesh bridg authority’ jamuna bridg site offic confirm inform thursdai march morn jamuna bridg author report tuesdai midnight wednesdai midnight total vehicl cross bridg among vehicl head toward northern region gener toll revenu tk accord author meanwhil vehicl travel toward dhaka contribut toll collect tk say ahsanul kabir pavel execut engin bangladesh bridg authority’ jamuna bridg site offic say toll booth includ nine side facilit vehicl cross eid journei among four booth side design motorcycl ad nativeclick ad"
"politics","https://www.risingbd.com/english/politics/news/111290","Trump announces 25% tariffs on foreign-built vehicles","27/03/2025","US President Donald Trump has announced new import taxes of 25% on cars and car parts coming into the US in a move that threatens to widen the global trade war, the BBC reported. Trump said the latest tariffs would come into effect on 2 April, with charges on businesses importing vehicles starting the next day. Charges on parts are set to start in May or later. The president claimed the measure would lead to ""tremendous growth"" for the car industry, promising it would spur jobs and investment in the US. But analysts have said the move is likely to lead to the temporary shutdown of significant car production in the US, increase prices, and strain relations with allies. The US imported roughly eight million cars last year, accounting for about $240bn (£186bn) in trade and roughly half of overall sales. Mexico is the top foreign supplier of cars to the US, followed by South Korea, Japan, Canada and Germany. Trump's latest move threatens to upend global car trade and supply chains. Many US car companies have operations in Mexico and Canada as well, set up under the terms of the longstanding free trade agreement between the three countries. The White House said the order would apply not only to finished cars but also to car parts, which are often shipped in from other countries before getting assembled in the US. NativeClick Ads However, the new tariffs on parts from Canada and Mexico are exempt while US customs and border patrol set up a system to assess the duties, the White House said. The neighbouring countries see goods worth billions cross borders each day. On Wednesday, shares in General Motors slid roughly 3%. The sell-off spread to other companies, including Ford, after the president's remarks as he confirmed the tariffs. Asked at a press conference if there was any chance he would reverse course, Trump said no, adding later: ""This is permanent."" ""If you build your car in the United States there is no tariff,"" he said. Japanese Prime Minister Shigeru Ishiba said his government would put ""all options on the table"" in response to the tariffs. Japan, which is home to several major motor industry giants, is the world's second largest exporter of cars. Shares in Japanese carmakers - including Toyota, Nissan, Honda - fell in early trade in Tokyo. A tariff is a tax on imports collected by a government and it is paid by the company importing the good.","trump announc tariff foreignbuilt vehicl","u presid donald trump announc new import tax car car part come u move threaten widen global trade war bbc report trump say late tariff come effect april charg busi import vehicl start next dai charg part set start mai late presid claim measur lead tremend growth car industri promis spur job invest u analyst say move like lead temporari shutdown signific car product u increas price strain relat alli u import roughli eight million car last year account bn bn trade roughli half overal sale mexico top foreign supplier car u follow south korea japan canada germani trump late move threaten upend global car trade suppli chain mani u car compani oper mexico canada good set term longstand free trade agreement three countri white hous say order appli finish car also car part often ship countri get assembl u nativeclick ad howev new tariff part canada mexico exempt u custom border patrol set system assess duti white hous say neighbour countri see good worth billion cross border dai wednesdai share gener motor slide roughli selloff spread compani includ ford presid remark confirm tariff ask press confer chanc revers cours trump say ad late perman build car unit state tariff say japanes prime minist shigeru ishiba say governmentern put option tabl respons tariff japan home sever major motor industri giant world 2 large export car share japanes carmak includ toyota nissan honda fall earli trade tokyo tariff tax import collect governmentern pay compani import good"
"politics","https://www.risingbd.com/english/politics/news/111291","Israel kills Hamas spokesperson Abdel-Latif","27/03/2025","A Hamas spokesperson has been killed by an Israeli air strike in northern Gaza, news outlets have confirmed, as Israel’s army continues its renewed assault on the besieged enclave. Hamas spokesperson Abdel-Latif al-Qanoua was killed when Israeli fighter jets bombed his tent shelter in the northern city of Jabalia in the early hours of Thursday morning, according to Al-Aqsa television and the Shehab News Agency. Several more people were wounded in the strike, including children, according to Hind Khoudary, an Al Jazeera correspondent in Gaza. Khoudary said the attack was one of several carried out by the Israeli military across the Strip over recent hours, including a strike on a home in the as-Saftawi area of Gaza City, which killed six members of the same family. On March 18, Israel abruptly ended a fragile two-month ceasefire as it resumed its intense bombing campaign and ground operations in Gaza. Israel has since killed hundreds of Palestinian civilians in an attempt to pressure Hamas into freeing the remaining captives held in the war-torn enclave. Several senior Hamas officials have also been killed over the past week. On Sunday, an Israeli air strike on the Nasser Hospital in Khan Younis in southern Gaza killed five people, including Ismail Barhoum, the head of finances and institutions within Hamas’s political office.","israel kill hama spokesperson abdellatif","hama spokesperson kill isra air strike northern gaza new outlet confirm israel’ armi continu renew assault besieg enclav hama spokesperson abdellatif awami leagueqanoua kill isra fighter jet bomb tent shelter northern citi jabalia earli hour thursdai morn accord alaqsa televis shehab new agenc sever peopl wind strike includ child accord hind khoudari al jazeera correspond gaza khoudari say attack on sever carri isra militari across strip recent hour includ strike home assaftawi area gaza citi kill six member famili march israel abruptli end fragil twomonth ceasefir resum intens bomb campaign grind oper gaza israel sinc kill hundr palestinian civilian attempt pressur hama free remain captiv hold wartorn enclav sever senior hama offici also kill past week sundai isra air strike nasser hospit khan youni southern gaza kill five peopl includ ismail barhoum head financ institut within hamas’ polit offic"
"politics","https://www.risingbd.com/english/politics/news/111292","Chief Adviser wants clear roadmap for Asian countries","27/03/2025","Chief Adviser Professor Muhammad Yunus asked the Asian countries to chart a clear roadmap for a shared future and prosperity. “In this changing world, the fates of Asian countries are intertwined. We must chart a clear roadmap for a shared future and shared prosperity,” he said while addressing Boao Forum for Asia (BFA) conference in Hainan on Thursday (March 27) morning. About financial cooperation, the Chief Adviser said, “Asia must create a sustainable financing mechanism. We need reliable funds that address our challenges and meet our growing demands.” Regarding trade cooperation, he said Asia remains one of the least integrated regions. This weak integration stifles investment and trade. We must work to boost trade cooperation immediately, he noted. About food and agriculture cooperation, Prof Yunus said the Asian countries must promote resource-efficient farming and domestic production must be enhanced for food security. “We need to reduce import reliance and achieve self-sufficiency. Expanding tech-based sustainable agricultural solutions and innovation in regenerative and climate-smart farming is key,” he said. The Chief Adviser said Asia must build a strong tech ecosystem, which should be restorative, distributive and inclusive. “We need to share knowledge and data, and invest in technology incubation and innovation. Collaboration on digital solutions will drive progress,” he said. NativeClick Ads","chief advis want clear roadmap asian countri","chief advis professor muhammad yunu ask asian countri chart clear roadmap share futur prosper chang world fate asian countri intertwin must chart clear roadmap share futur share prosper say address boao forum asia bfa confer hainan thursdai march morn financi cooper chief advis say asia must creat sustain financ mechan need reliabl fund address challeng meet grow demand regard trade cooper say asia remain on less integr region weak integr stifl invest trade must work boost trade cooper immedi note food agricultur cooper prof yunu say asian countri must promot resourceeffici farm domest product must enhanc food secur need reduc import relianc achiev selfsuffici expand techbas sustain agricultur solut innov regen climatesmart farm kei say chief advis say asia must build strong tech ecosystem restor distribut inclus need share knowledg datum invest technologi incub innov collabor digit solut will drive progress say nativeclick ad"
"politics","https://www.risingbd.com/english/politics/news/111293","9,500 tonnes of rice from India arrives at Ctg port","27/03/2025","A shipment of 9,500 tonnes of parboiled rice from India arrived at Chattogram port this morning. A press release from the Ministry of Food has been issued in this regard on Thursday (March 27). The rice was imported aboard the vessel MV YOUNG SHENG 151 under an international open tender agreement (Package-5), according to the release. Under the agreement, Bangladesh has inked a deal to import a total of 450,000 tonnes of rice in nine consignments, of which 297,269 tonnes have already arrived. Samples from the latest shipment have been tested, and unloading operations will begin soon, the release also said.","tonn rice india arriv ctg port","shipment tonn parboil rice india arriv chattogram port morn press releas ministri food issu regard thursdai march rice import aboard vessel mv young sheng intern open tender agreement packag accord releas agreement bangladesh ink deal import total tonn rice nine consign tonn alreadi arriv sampl late shipment test unload oper will begin soon releas also say"
